,Название сети,Номер магазина в сети,Полный адрес,lat,long,gps
162,Магнит,161,"420095, Татарстан Респ, Казань г, Окольная ул, дом № 94, корпус А, кв.2",55.83011406418541,49.05705909475053,"[55.83011406418541, 49.05705909475053]"
163,Магнит,162,"420095, Татарстан Респ, Казань г, Шамиля Усманова ул, дом № 13",55.82914999026301,49.07279996623882,"[55.82914999026301, 49.07279996623882]"
164,Магнит,163,"420097, Татарстан Респ, Казань г, Достоевского ул, дом № 74, кв.1002",55.78683998705208,49.1586999730946,"[55.78683998705208, 49.1586999730946]"
165,Магнит,164,"420097, Татарстан Респ, Казань г, Зинина ул, дом № 5",55.79072998640626,49.1568100215666,"[55.79072998640626, 49.1568100215666]"
166,Магнит,165,"420098, Татарстан Респ, Казань г, Победы пр-кт, дом № 116, корпус 114",55.73511026925788,49.18096457533593,"[55.73511026925788, 49.18096457533593]"
167,Магнит,166,"420100, Татарстан Респ, Казань г, Академика Глушко ул, дом № 22, корпус г",55.78581001878987,49.23300998715359,"[55.78581001878987, 49.23300998715359]"
168,Магнит,167,"420100, Татарстан Респ, Казань г, Академика Глушко ул, дом № 43",55.78801001691633,49.22692003158244,"[55.78801001691633, 49.22692003158244]"
169,Магнит,168,"420100, Татарстан Респ, Казань г, Академика Глушко ул, дом № 47, корпус г",55.7887934714516,49.22414674073043,"[55.7887934714516, 49.22414674073043]"
170,Магнит,169,"420100, Татарстан Респ, Казань г, Академика Глушко ул, дом № 8",55.78033998877757,49.23713002784044,"[55.78033998877757, 49.23713002784044]"
171,Магнит,170,"420100, Татарстан Респ, Казань г, Академика Сахарова ул, дом № 1, корпус а",55.77831999202181,49.22953996305799,"[55.77831999202181, 49.22953996305799]"
172,Магнит,171,"420100, Татарстан Респ, Казань г, Академика Сахарова ул, дом № 13, корпус А",55.77935000219352,49.22932999638343,"[55.77935000219352, 49.22932999638343]"
173,Магнит,172,"420100, Татарстан Респ, Казань г, Академика Сахарова ул, дом № 18",55.78294998769786,49.22716000547035,"[55.78294998769786, 49.22716000547035]"
174,Магнит,173,"420100, Татарстан Респ, Казань г, Закиева ул, дом № 5",55.77721999295858,49.22226002869303,"[55.77721999295858, 49.22226002869303]"
175,Магнит,174,"420100, Татарстан Респ, Казань г, Победы пр-кт, дом № 120",55.77772998985728,49.22145997603491,"[55.77772998985728, 49.22145997603491]"
176,Магнит,175,"420100, Татарстан Респ, Казань г, Победы пр-кт, дом № 138, корпус А",55.78002998408863,49.22420002018296,"[55.78002998408863, 49.22420002018296]"
177,Магнит,176,"420100, Татарстан Респ, Казань г, Победы пр-кт, дом № 139, корпус 2",55.77847283829033,49.21545305185945,"[55.77847283829033, 49.21545305185945]"
178,Магнит,177,"420100, Татарстан Респ, Казань г, Хайдара Бигичева ул, дом № 3",55.7832599923868,49.22213002537475,"[55.7832599923868, 49.22213002537475]"
179,Магнит,178,"420101, Татарстан Респ, Казань г, Академика Парина ул, дом № 16, кв.1Н",55.74509999516658,49.18409001509849,"[55.74509999516658, 49.18409001509849]"
180,Магнит,179,"420101, Татарстан Респ, Казань г, Академика Парина ул, дом № 22",55.74488998658251,49.18127998205892,"[55.74488998658251, 49.18127998205892]"
181,Магнит,180,"420101, Татарстан Респ, Казань г, Карбышева ул, дом № 35, кв.1000",55.75307998608474,49.18055997657615,"[55.75307998608474, 49.18055997657615]"
182,Магнит,181,"420101, Татарстан Респ, Казань г, Профессора Камая ул, дом № 15",55.75146001565804,49.18413997124142,"[55.75146001565804, 49.18413997124142]"
183,Магнит,182,"420101, Татарстан Респ, Казань г, Хусаина Мавлютова ул, дом № 17, кв.1103, 1104",55.75363000657111,49.18951997961361,"[55.75363000657111, 49.18951997961361]"
184,Магнит,183,"420101, Татарстан Респ, Казань г, Хусаина Мавлютова ул, дом № 8, корпус 20",55.756070020495,49.18754000644552,"[55.756070020495, 49.18754000644552]"
185,Магнит,184,"420102, Татарстан Респ, Казань г, 2-я Юго-Западная ул, дом № 3",55.81798001463432,49.08598998053279,"[55.81798001463432, 49.08598998053279]"
186,Магнит,185,"420102, Татарстан Респ, Казань г, Батыршина ул, дом № 28, корпус а",55.82210998787642,49.05974003908213,"[55.82210998787642, 49.05974003908213]"
187,Магнит,186,"420102, Татарстан Респ, Казань г, Галимджана Баруди ул, дом № 23",55.8243899912687,49.06835998830775,"[55.8243899912687, 49.06835998830775]"
188,Магнит,187,"420102, Татарстан Респ, Казань г, Галимджана Баруди ул, дом № 8, корпус 1011",55.82000001139008,49.06595999797153,"[55.82000001139008, 49.06595999797153]"
189,Магнит,188,"420102, Татарстан Респ, Казань г, Краснококшайская ул, дом № 150, корпус 2",55.81724428555093,49.06371701946786,"[55.81724428555093, 49.06371701946786]"
190,Магнит,189,"420102, Татарстан Респ, Казань г, Краснококшайская ул, дом № 164",55.81946998174277,49.05630002219988,"[55.81946998174277, 49.05630002219988]"
191,Магнит,190,"420102, Татарстан Респ, Казань г, Серова ул, дом № 48, корпус 2",55.82300002026511,49.07505000432724,"[55.82300002026511, 49.07505000432724]"
192,Магнит,191,"420103, Татарстан Респ, Казань г, Мусина ул, дом № 29, корпус 1127",55.82571001529027,49.12002997897568,"[55.82571001529027, 49.12002997897568]"
193,Магнит,192,"420103, Татарстан Респ, Казань г, Мусина ул, дом № 61, корпус б",55.83418998673287,49.12205001764096,"[55.83418998673287, 49.12205001764096]"
194,Магнит,193,"420103, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 41",55.83040999985784,49.13268003106708,"[55.83040999985784, 49.13268003106708]"
195,Магнит,194,"420103, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 71",55.8345199822609,49.13266997278328,"[55.8345199822609, 49.13266997278328]"
196,Магнит,195,"420103, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 54, корпус 3, кв.1001",55.82737229558177,49.12544390552993,"[55.82737229558177, 49.12544390552993]"
197,Магнит,196,"420106, Татарстан Респ, Казань г, Виктора Сажинова ул, дом № 3, корпус 1020",55.86403999750689,48.87571996491204,"[55.86403999750689, 48.87571996491204]"
198,Магнит,197,"420106, Татарстан Респ, Казань г, Зилантовская ул, дом № 22, корпус 15",55.86541999404571,48.87141996476399,"[55.86541999404571, 48.87141996476399]"
199,Магнит,198,"420106, Татарстан Респ, Казань г, Нурихана Фаттаха ул, дом № 17, корпус 4",55.86614601426039,48.88570414402627,"[55.86614601426039, 48.88570414402627]"
200,Магнит,199,"420106, Татарстан Респ, Казань г, Тансык ул, дом № 5",55.86763998301123,48.87961998064054,"[55.86763998301123, 48.87961998064054]"
201,Магнит,200,"420107, Татарстан Респ, Казань г, Марселя Салимжанова ул, дом № 16",55.77375998523726,49.1369800312151,"[55.77375998523726, 49.1369800312151]"
202,Магнит,201,"420107, Татарстан Респ, Казань г, Хади Такташа ул, дом № 105, корпус 1000",55.77014998335864,49.13204996340539,"[55.77014998335864, 49.13204996340539]"
203,Магнит,202,"420108, Татарстан Респ, Казань г, Зайцева ул, дом № 10",55.77102999937304,49.10078001632391,"[55.77102999937304, 49.10078001632391]"
204,Магнит,203,"420108, Татарстан Респ, Казань г, Магистральная ул, дом № 35",55.74629780863258,49.10479834334182,"[55.74629780863258, 49.10479834334182]"
205,Магнит,204,"420108, Татарстан Респ, Казань г, Мазита Гафури ул, дом № 50, кв.1000",55.76733001776381,49.10340003161849,"[55.76733001776381, 49.10340003161849]"
206,Магнит,205,"420108, Татарстан Респ, Казань г, Мазита Гафури ул, дом № 9, корпус 2",55.76950938154075,49.10384546475519,"[55.76950938154075, 49.10384546475519]"
207,Магнит,206,"420110, Татарстан Респ, Казань г, Победы пр-кт, дом № 43",55.75502001948422,49.21511001382726,"[55.75502001948422, 49.21511001382726]"
208,Магнит,207,"420110, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 33",55.75574999943177,49.20037999246287,"[55.75574999943177, 49.20037999246287]"
209,Магнит,208,"420110, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 57, корпус 29",55.75152796767343,49.20690389194619,"[55.75152796767343, 49.20690389194619]"
210,Магнит,209,"420111, Татарстан Респ, Казань г, Баумана ул, дом № 51, корпус А",55.78790000443715,49.12147996440598,"[55.78790000443715, 49.12147996440598]"
211,Магнит,210,"420111, Татарстан Респ, Казань г, Пушкина ул, дом № 13, корпус 52",55.78786999722377,49.12257003091395,"[55.78786999722377, 49.12257003091395]"
212,Магнит,211,"420124, Татарстан Респ, Казань г, Дежнева ул, дом № 4, корпус 1",55.81772000799782,49.08059002323103,"[55.81772000799782, 49.08059002323103]"
213,Магнит,212,"420124, Татарстан Респ, Казань г, Мулланура Вахитова ул, дом № 5, корпус 2",55.81529001044822,49.08585997721454,"[55.81529001044822, 49.08585997721454]"
214,Магнит,213,"420124, Татарстан Респ, Казань г, Фатыха Амирхана пр-кт, дом № 17",55.84728440616414,49.13798076069155,"[55.84728440616414, 49.13798076069155]"
215,Магнит,214,"420124, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 17",55.82290999862502,49.13271003828044,"[55.82290999862502, 49.13271003828044]"
216,Магнит,215,"420124, Татарстан Респ, Казань г, Четаева ул, дом № 44, корпус в",55.82253997950932,49.12126999773145,"[55.82253997950932, 49.12126999773145]"
217,Магнит,216,"420124, Татарстан Респ, Казань г, Чистопольская ул, дом № 11",55.81985999169754,49.10735000348993,"[55.81985999169754, 49.10735000348993]"
218,Магнит,217,"420124, Татарстан Респ, Казань г, Чистопольская ул, дом № 36",55.81772998246259,49.12134996108773,"[55.81772998246259, 49.12134996108773]"
219,Магнит,218,"420124, Татарстан Респ, Казань г, Чистопольская ул, дом № 43",55.819790002806,49.12458001129542,"[55.819790002806, 49.12458001129542]"
220,Магнит,219,"420124, Татарстан Респ, Казань г, Юго-Западная 2-я ул, дом № 39, корпус 1001",55.82158000013865,49.07970003275187,"[55.82158000013865, 49.07970003275187]"
221,Магнит,220,"420124, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 37, корпус а",55.8263000174548,49.11122001200505,"[55.8263000174548, 49.11122001200505]"
222,Магнит,221,"420124, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 39",55.82614000692317,49.11460998892534,"[55.82614000692317, 49.11460998892534]"
223,Магнит,222,"420125, Татарстан Респ, Казань г, Азата Аббасова ул, дом № 6",55.79514773799707,49.245470350528,"[55.79514773799707, 49.245470350528]"
224,Магнит,223,"420125, Татарстан Респ, Казань г, Мамадышский тракт ул, дом № 34, корпус б",55.79622000725763,49.23199709254766,"[55.79622000725763, 49.23199709254766]"
225,Магнит,224,"420126, Татарстан Респ, Казань г, Адоратского ул, дом № 11, корпус Б",55.82412998463221,49.1466000253086,"[55.82412998463221, 49.1466000253086]"
226,Магнит,225,"420126, Татарстан Респ, Казань г, Фатыха Амирхана ул",55.82656566467469,49.13388079103576,"[55.82656566467469, 49.13388079103576]"
227,Магнит,226,"420126, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 2, кв.1000",55.82799001868256,49.13558000192771,"[55.82799001868256, 49.13558000192771]"
228,Магнит,227,"420126, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 61",55.82550000670622,49.12800996989384,"[55.82550000670622, 49.12800996989384]"
229,Магнит,228,"420127, Татарстан Респ, Казань г, Академика Павлова ул, дом № 23, корпус А, кв.1Н",55.86530998156653,49.09747000275993,"[55.86530998156653, 49.09747000275993]"
230,Магнит,229,"420127, Татарстан Респ, Казань г, Дементьева ул, дом № 22, корпус 1009",55.85873001993573,49.10272998227865,"[55.85873001993573, 49.10272998227865]"
231,Магнит,230,"420127, Татарстан Респ, Казань г, Дементьева ул, дом № 72",55.86179000132802,49.10873000002871,"[55.86179000132802, 49.10873000002871]"
232,Магнит,231,"420127, Татарстан Респ, Казань г, Копылова ул, дом № 14",55.85775998228127,49.08559997057802,"[55.85775998228127, 49.08559997057802]"
233,Магнит,232,"420127, Татарстан Респ, Казань г, Лукина ул, дом № 11, корпус б",55.86190998827198,49.09028998068081,"[55.86190998827198, 49.09028998068081]"
234,Магнит,233,"420127, Татарстан Респ, Казань г, Максимова ул, дом № 3",55.86014999815271,49.09615999511263,"[55.86014999815271, 49.09615999511263]"
235,Магнит,234,"420127, Татарстан Респ, Казань г, Максимова ул, дом № 4, корпус А, кв.1000, 1300",55.86054000810745,49.09678000449054,"[55.86054000810745, 49.09678000449054]"
236,Магнит,235,"420127, Татарстан Респ, Казань г, Максимова ул, дом № 40",55.8628400023388,49.08351002684026,"[55.8628400023388, 49.08351002684026]"
237,Магнит,236,"420127, Татарстан Респ, Казань г, Молодежная ул, дом № 6",55.86228000738765,49.10101999021182,"[55.86228000738765, 49.10101999021182]"
238,Магнит,237,"420127, Татарстан Респ, Казань г, Олега Кошевого ул, дом № 6",55.85484999504632,49.0912499600515,"[55.85484999504632, 49.0912499600515]"
239,Магнит,238,"420127, Татарстан Респ, Казань г, Челюскина ул, дом № 24А",55.86111406317082,49.07694310151105,"[55.86111406317082, 49.07694310151105]"
240,Магнит,239,"420129, Татарстан Респ, Казань г, Сабит ул, дом № 2, корпус б",55.74982001248273,49.2504200382393,"[55.74982001248273, 49.2504200382393]"
241,Магнит,240,"420129, Татарстан Респ, Казань г, Центральная (Салмачи) ул, дом № 18",55.74386001832031,49.26690003334866,"[55.74386001832031, 49.26690003334866]"
242,Магнит,241,"420132, Татарстан Респ, Казань г, Адоратского ул, дом № 31, корпус А, кв.1006",55.83969999842333,49.14618000814048,"[55.83969999842333, 49.14618000814048]"
243,Магнит,242,"420132, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 51, корпус А",55.83669001508349,49.1365399812984,"[55.83669001508349, 49.1365399812984]"
244,Магнит,243,"420132, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 30, кв.1102",55.84045998558423,49.13509997033285,"[55.84045998558423, 49.13509997033285]"
245,Магнит,244,"420133, Татарстан Респ, Казань г, Адоратского ул, дом № 12, кв.1486",55.83182000361003,49.14877001622168,"[55.83182000361003, 49.14877001622168]"
246,Магнит,245,"420133, Татарстан Респ, Казань г, Академика Лаврентьева ул, дом № 24, корпус В, кв.1001",55.83331998709278,49.1535200407512,"[55.83331998709278, 49.1535200407512]"
247,Магнит,246,"420133, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 58, корпус А",55.83554999243262,49.14973997005714,"[55.83554999243262, 49.14973997005714]"
248,Магнит,247,"420133, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 100, корпус Б",55.8275899923535,49.15432998405507,"[55.8275899923535, 49.15432998405507]"
249,Магнит,248,"420136, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 21, корпус В",55.83520998053029,49.10222002728946,"[55.83520998053029, 49.10222002728946]"
250,Магнит,249,"420136, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 25",55.83687001645418,49.12238998763374,"[55.83687001645418, 49.12238998763374]"
251,Магнит,250,"420136, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 31",55.83666000787014,49.12730999715967,"[55.83666000787014, 49.12730999715967]"
252,Магнит,251,"420136, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 38, кв.1Н",55.83546998716679,49.1278900248594,"[55.83546998716679, 49.1278900248594]"
253,Магнит,252,"420136, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 40",55.83546998716679,49.12908000365323,"[55.83546998716679, 49.12908000365323]"
254,Магнит,253,"420136, Татарстан Респ, Казань г, Фатыха Амирхана ул, дом № 97, кв.1016",55.8398699834197,49.13243997336014,"[55.8398699834197, 49.13243997336014]"
255,Магнит,254,"420137, Татарстан Респ, Казань г, Гаврилова ул, дом № 32",55.83741045270883,49.15930215809104,"[55.83741045270883, 49.15930215809104]"
256,Магнит,255,"420137, Татарстан Респ, Казань г, Маршала Чуйкова ул, дом № 79",55.83764999445418,49.15147996933734,"[55.83764999445418, 49.15147996933734]"
257,Магнит,256,"420138, Татарстан Респ, Казань г, Березовая (Лесной городок) ул, дом № 27, корпус 2",55.72980000000007,49.19679000000008,"[55.72980000000007, 49.19679000000008]"
258,Магнит,257,"420138, Татарстан Респ, Казань г, Гарифьянова ул, дом № 28, корпус А",55.75112000375572,49.19916000645568,"[55.75112000375572, 49.19916000645568]"
259,Магнит,258,"420138, Татарстан Респ, Казань г, Дубравная ул, дом № 43, корпус а",55.73866998578359,49.20493999924742,"[55.73866998578359, 49.20493999924742]"
260,Магнит,259,"420138, Татарстан Респ, Казань г, Дубравная ул, дом № 51, корпус г",55.73989001370029,49.19874996375233,"[55.73989001370029, 49.19874996375233]"
261,Магнит,260,"420138, Татарстан Респ, Казань г, Победы пр-кт, дом № 17",55.74708998470896,49.20069003906133,"[55.74708998470896, 49.20069003906133]"
262,Магнит,261,"420138, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 66",55.74806999682824,49.21049996708078,"[55.74806999682824, 49.21049996708078]"
263,Магнит,262,"420138, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 49",55.74493001017018,49.20169000011015,"[55.74493001017018, 49.20169000011015]"
264,Магнит,263,"420138, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 55, корпус б",55.74358002084475,49.20448000040113,"[55.74358002084475, 49.20448000040113]"
265,Магнит,264,"420138, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 87",55.74363999336197,49.21249997299748,"[55.74363999336197, 49.21249997299748]"
266,Магнит,265,"420139, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 119",55.74240001651569,49.22344003302206,"[55.74240001651569, 49.22344003302206]"
267,Магнит,266,"420139, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 82",55.74580000981027,49.21451003719798,"[55.74580000981027, 49.21451003719798]"
268,Магнит,267,"420139, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 97, кв.3Н",55.74411998304731,49.22026002277633,"[55.74411998304731, 49.22026002277633]"
269,Магнит,268,"420139, Татарстан Респ, Казань г, Рихарда Зорге ул, дом № 99, корпус 1000",55.74375000584115,49.22111003157735,"[55.74375000584115, 49.22111003157735]"
270,Магнит,269,"420139, Татарстан Респ, Казань г, Сафиуллина ул, дом № 40",55.74752999271618,49.22731004153718,"[55.74752999271618, 49.22731004153718]"
271,Магнит,270,"420139, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 42",55.74752999271618,49.22295002696242,"[55.74752999271618, 49.22295002696242]"
272,Магнит,271,"420140, Татарстан Респ, Казань г, Ломжинская ул, дом № 2, корпус А",55.76592998847642,49.22211996709095,"[55.76592998847642, 49.22211996709095]"
273,Магнит,272,"420140, Татарстан Респ, Казань г, Ломжинская ул, дом № 4, корпус а",55.7663899873227,49.22332997863336,"[55.7663899873227, 49.22332997863336]"
274,Магнит,273,"420140, Татарстан Респ, Казань г, Ноксинский Спуск ул, дом № 31",55.77060000774014,49.2400999875926,"[55.77060000774014, 49.2400999875926]"
275,Магнит,274,"420140, Татарстан Респ, Казань г, Ноксинский Спуск ул, дом № 4, корпус 1, кв.1001",55.76648998342756,49.23365002928006,"[55.76648998342756, 49.23365002928006]"
276,Магнит,275,"420140, Татарстан Респ, Казань г, Ноксинский пер, дом № 2, корпус а",55.76643246551503,49.24820304489013,"[55.76643246551503, 49.24820304489013]"
277,Магнит,276,"420140, Татарстан Респ, Казань г, Победы пр-кт, дом № 100",55.76886000845994,49.22083996665702,"[55.76886000845994, 49.22083996665702]"
278,Магнит,277,"420140, Татарстан Респ, Казань г, Чишмяле ул, дом № 21, корпус А",55.76257001876951,49.22900000085542,"[55.76257001876951, 49.22900000085542]"
279,Магнит,278,"420140, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 88",55.76206999633558,49.23234999609755,"[55.76206999633558, 49.23234999609755]"
280,Магнит,279,"420140, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 96",55.7687999940332,49.23263003548263,"[55.7687999940332, 49.23263003548263]"
281,Магнит,280,"420140, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 98, корпус а",55.76971001726096,49.23372999263634,"[55.76971001726096, 49.23372999263634]"
282,Магнит,281,"420141, Татарстан Респ, Казань г, Академика Завойского ул, дом № 13",55.75852000888369,49.23851002437925,"[55.75852000888369, 49.23851002437925]"
283,Магнит,282,"420141, Татарстан Респ, Казань г, Кул Гали ул, дом № 7б, корпус 2, кв.260, 262",55.75530999142458,49.22565000561329,"[55.75530999142458, 49.22565000561329]"
284,Магнит,283,"420141, Татарстан Респ, Казань г, Сафиуллина ул, дом № 17, корпус а",55.74765999603443,49.2298899913346,"[55.74765999603443, 49.2298899913346]"
285,Магнит,284,"420141, Татарстан Респ, Казань г, Юлиуса Фучика ул, дом № 72, кв.1300",55.75568998500503,49.23232996334895,"[55.75568998500503, 49.23232996334895]"
286,Магнит,285,"421001, Татарстан Респ, Казань г, Четаева ул, дом № 10, корпус 1023, кв.1024",55.82338998831034,49.14582997986386,"[55.82338998831034, 49.14582997986386]"
287,Магнит,286,"421001, Татарстан Респ, Казань г, Чистопольская ул, дом № 74",55.81897000121836,49.13811997004697,"[55.81897000121836, 49.13811997004697]"
288,Магнит,287,"421001, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 97",55.82517998564299,49.15287999862474,"[55.82517998564299, 49.15287999862474]"
289,Магнит,288,"Татарстан Респ, Казань г, с.м.""Проспект Победы"", павильон 6",55.73741001809827,49.18771996590669,"[55.73741001809827, 49.18771996590669]"
290,Перекресток,1,"420001, Республика Татарстан, г.Казань, Чистопольская ул., 69",55.8194772793889,49.14157499053589,"[55.8194772793889, 49.14157499053589]"
291,Перекресток,2,"420029, Республика Татарстан, г.Казань, Сибирский тракт ул., 34, 1",55.81898999205742,49.18396001178024,"[55.81898999205742, 49.18396001178024]"
292,Перекресток,3,"420066, Республика Татарстан, г.Казань, Ибрагимова пр-кт, 56 (Пер)",55.82121999739726,49.0925599676988,"[55.82121999739726, 49.0925599676988]"
293,Перекресток,4,"420095, Республика Татарстан, г.Казань, Кулахметова ул, 28",55.83032002012726,49.06202997502965,"[55.83032002012726, 49.06202997502965]"
294,Перекресток,5,"420107, Республика Татарстан, г.Казань, Спартаковская ул., 6",55.77856998228401,49.12957000971286,"[55.77856998228401, 49.12957000971286]"
295,Перекресток,6,"420110, Республика Татарстан, г.Казань, Победы пр-т, 50, Б",55.74849998846113,49.2070300268042,"[55.74849998846113, 49.2070300268042]"
296,Перекресток,7,"420140, Республика Татарстан, г.Казань, Юлиуса Фучика ул., 155, п.1215",55.77347001329693,49.23027002682457,"[55.77347001329693, 49.23027002682457]"
297,Перекресток,8,"420141, Республика Татарстан, г.Казань, Кул Гали ул, 9А",55.75138998485701,49.23083002177572,"[55.75138998485701, 49.23083002177572]"
298,Перекресток,9,"421001, Республика Татарстан, г.Казань, Ямашева пр-кт, 93",55.82609000887075,49.14867999458158,"[55.82609000887075, 49.14867999458158]"
299,Пятерочка,1,"197374, Республика Татарстан, г.Казань, Галии Кайбицкой ул., 6, А",55.77871000197655,49.2321500038878,"[55.77871000197655, 49.2321500038878]"
300,Пятерочка,2,"420000, Республика Татарстан, г.Казань, Баки Урманче ул., 8, пом.1004",55.73142999118727,49.17267998176285,"[55.73142999118727, 49.17267998176285]"
301,Пятерочка,3,"420000, Республика Татарстан, г.Казань, Симонова ул, 2Г",55.86482061691127,49.09323943677273,"[55.86482061691127, 49.09323943677273]"
302,Пятерочка,4,"420004, Республика Татарстан, г.Казань, Горьковское ш, 30, 602",55.82712999350724,49.02587002563564,"[55.82712999350724, 49.02587002563564]"
303,Пятерочка,5,"420004, Республика Татарстан, г.Казань, Горьковское ш., 4",55.82555997922344,49.03934996996045,"[55.82555997922344, 49.03934996996045]"
304,Пятерочка,6,"420004, Республика Татарстан, г.Казань, Можайского ул, 2/37",55.82548999033193,49.03214999895178,"[55.82548999033193, 49.03214999895178]"
305,Пятерочка,7,"420005, Республика Татарстан, г.Казань, Центральная (Отары) ул, 39",55.78184998863463,49.15458999069156,"[55.78184998863463, 49.15458999069156]"
306,Пятерочка,8,"420005, Республика Татарстан, г.Казань, Центральная ул, 8",55.91296001147151,49.15675998160464,"[55.91296001147151, 49.15675998160464]"
307,Пятерочка,9,"420005, Республика Татарстан, г.Казань, Южно-Промышленная ул, 3",55.72863999089628,49.0987100215157,"[55.72863999089628, 49.0987100215157]"
308,Пятерочка,10,"420006, Республика Татарстан, г.Казань, Рахимова ул, 8",55.84096998248293,49.02125000442436,"[55.84096998248293, 49.02125000442436]"
309,Пятерочка,11,"420011, Республика Татарстан, г.Казань, Рауиса Гареева ул, 110",55.72512998512255,49.1731900205711,"[55.72512998512255, 49.1731900205711]"
310,Пятерочка,12,"420011, Республика Татарстан, г.Казань, Рауиса Гареева ул, 92",55.72238000841921,49.17141003961274,"[55.72238000841921, 49.17141003961274]"
311,Пятерочка,13,"420012, Республика Татарстан, г.Казань, Бутлерова ул, 56",55.79031998561246,49.14070997812817,"[55.79031998561246, 49.14070997812817]"
312,Пятерочка,14,"420012, Республика Татарстан, г.Казань, Волкова ул., 55/21",55.7860300018387,49.14240002126544,"[55.7860300018387, 49.14240002126544]"
313,Пятерочка,15,"420012, Республика Татарстан, г.Казань, Маяковского ул, 19",55.78928000097596,49.13279997610152,"[55.78928000097596, 49.13279997610152]"
314,Пятерочка,16,"420012, Республика Татарстан, г.Казань, Маяковского ул, 27",55.79074000278055,49.13200000726246,"[55.79074000278055, 49.13200000726246]"
315,Пятерочка,17,"420012, Республика Татарстан, г.Казань, Чехова ул., 4",55.79123000884022,49.14732003079138,"[55.79123000884022, 49.14732003079138]"
316,Пятерочка,18,"420012, Республика Татарстан, г.Казань, Щапова ул, 26",55.79147999910242,49.1365399812984,"[55.79147999910242, 49.1365399812984]"
317,Пятерочка,19,"420015, Республика Татарстан, г.Казань, Карла Маркса ул., 50/8, п.1001",55.79558998150546,49.1299499613838,"[55.79558998150546, 49.1299499613838]"
318,Пятерочка,20,"420021, Республика Татарстан, г.Казань, Московская ул., 48",55.78678001453486,49.10961001604312,"[55.78678001453486, 49.10961001604312]"
319,Пятерочка,21,"420021, Республика Татарстан, г.Казань, Сары Садыковой ул., 22",55.77506001841979,49.11512002773355,"[55.77506001841979, 49.11512002773355]"
320,Пятерочка,22,"420021, Республика Татарстан, г.Казань, Татарстан ул, 72",55.77669997968556,49.10679998300355,"[55.77669997968556, 49.10679998300355]"
321,Пятерочка,23,"420021, Республика Татарстан, г.Казань, Татарстан ул., 47, А",55.77669000522079,49.1084900261408,"[55.77669000522079, 49.1084900261408]"
322,Пятерочка,24,"420025,  Республика Татарстан,  г.Казань, Мамадышский Тракт ул, зд.8А",55.79622000725763,49.23199709254766,"[55.79622000725763, 49.23199709254766]"
323,Пятерочка,25,"420025, Республика Татарстан, г.Казань, Академика Глушко ул., 28",55.78926001013687,49.22592996117936,"[55.78926001013687, 49.22592996117936]"
324,Пятерочка,26,"420025, Республика Татарстан, г.Казань, Архитектора Гайнутдинова ул, 26",55.80373364033929,49.22229075805518,"[55.80373364033929, 49.22229075805518]"
325,Пятерочка,27,"420025, Республика Татарстан, г.Казань, Джаудата Файзи ул, 14",55.79451998965558,49.22292999421381,"[55.79451998965558, 49.22292999421381]"
326,Пятерочка,28,"420025, Республика Татарстан, г.Казань, Хайдара Бигичева ул, 34",55.79124999967928,49.22620002609966,"[55.79124999967928, 49.22620002609966]"
327,Пятерочка,29,"420029, Республика Татарстан, г.Казань, Журналистов ул., 7",55.80802000863852,49.18980999346348,"[55.80802000863852, 49.18980999346348]"
328,Пятерочка,30,"420029, Республика Татарстан, г.Казань, Сибирский Тракт ул, 10А",55.80657999767297,49.18445999230465,"[55.80657999767297, 49.18445999230465]"
